;CAR_048_012;Sumi coloc puerta blindada completa acabada sapely,roble,pino, provenzal/simil;851,94;;
;CAR_048_013;Sumi coloc puerta blindada completa acabada nogal cerezo haya vap. provenzal/simi;1036,20;;
;CAR_048_015;Sustitucion de jambas o molduras por las dos caras primera puerta;107,50;;
;CAR_048_016;Sustitucion de jambas o molduras dos caras puertas adicionales;76,47;;
;CAR_048_017;Sustitucion de galces o batientes/marcos primera puerta;173,44;;
;CAR_048_018;Sustitucion de galces o batientes/marcos puerta adicional;154,56;;
;CAR_048_019;Colgar pernios inst. cerradura manillones con montaje desmontaje primera puerta;54,98;;
;CAR_048_020;Colgar fijar pernios inst cerradura manillon ptas adi mon/desm puerta adicional;27,49;;
;CAR_048_021;Lacado puerta paso;102,34;;
;CAR_048_022;Suministro y colocación de puerta de trastero completa normal galvanizada o pintada;334,33;;
;CAR_048_023;Suministro y colocación de puerta de trastero completa cortafuegos RF60 RF90;435,54;;
Electricidad;;;;
;ELE_001_001;Mano de obra para d/m de primeros 4 elementos. Ver leyenda.;34,16;;
;ELE_001_002;Mano de obra para d/m de elemento adicional. Ver leyenda.;8,54;;
;ELE_001_003;Mano de obra de electricista para trabajos no baremados;31,05;;
;ELE_001_004;Precio mano de obra ayudante de electricista para trabajos no baremados;21,65;;
;ELE_001_005;Intervención mínima electricidad;31,52;;
;ELE_024_001;Reparacion de cortocircuito. Ver leyenda.;62,19;;
;ELE_024_002;Reparacion de Portero Automatico;;;
;ELE_025_001;Incremento por trabajos de electricidad en horario de urgencia (precio por hora fuera de horario);17,08;;
;ELE_030_001;Reposicion de diferencial (unidad) Hasta 2 x 40A sensibilidad 30 mA;74,55;;
;ELE_030_002;Reposicion de diferencial (unidad) Hasta 2 X 63A sensibilidad 30 mA;313,00;;
;ELE_030_003;Reposicion de diferencial (unidad) Hasta 4 X 40A sensibilidad 30 mA;243,56;;
;ELE_030_004;Reposicion de diferencial (unidad) Hasta 4 X 63A sensibilidad 30 mA;499,08;;
;ELE_030_005;Reposicion de diferencial (unidad) Hasta 4 X 40A sensibilidad 300 mA;209,49;;
;ELE_030_006;Reposicion de diferencial (unidad) Hasta 4 X 63A sensibilidad 300 mA;274,82;;
;ELE_033_001;Cambio de lineas generales Metro lineal Hasta 6 mm. Reparaciones hasta 10 metros;8,30;;
;ELE_033_002;Cambio de lineas generales Metro lineal Hasta 6 mm. Reparaciones hasta 30 metros;7,46;;
;ELE_033_003;Cambio de lineas generales Metro lineal Hasta 6 mm. A partir de 30 metros;7,09;;
;ELE_033_004;Cambio de lineas generales Metro lineal Hasta 10 mm. Hasta 10 metros;10,42;;
;ELE_033_005;Cambio de lineas generales Metro lineal Hasta 10 mm. Hasta 30 metros;9,38;;
;ELE_033_006;Cambio de lineas generales Metro lineal Hasta 10 mm. A partir de 30 metros;8,92;;
;ELE_033_007;Cambio de lineas generales Metro lineal Hasta 16 mm. Hasta 10 metros;11,37;;
;ELE_033_008;Cambio de lineas generales Metro lineal Hasta 16 mm. Hasta 30 metros;10,23;;
;ELE_033_009;Cambio de lineas generales Metro lineal Hasta 16 mm. A partir de 30 metros;9,72;;
;ELE_033_010;Cambio de lineas generales Metro lineal Hasta 25 mm. Hasta 10 metros;12,37;;
;ELE_033_011;Cambio de lineas generales Metro lineal Hasta 25 mm. Hasta 30 metros;11,13;;
;ELE_033_012;Cambio de lineas generales Metro lineal Hasta 25 mm. A partir de 30 metros;10,58;;
;ELE_034_001;Reposicion de magnetotermico (unidad) 2 X 25A;51,09;;
;ELE_034_002;Reposicion de magnetotermico (unidad) 2 X 40A;73,01;;
;ELE_034_003;Reposicion de magnetotermico (unidad) 2 X 50A;135,42;;
;ELE_034_004;Reposicion de magnetotermico (unidad) 4 X 25A;117,74;;
;ELE_034_005;Reposicion de magnetotermico (unidad) 4 X 40A;140,29;;
;ELE_034_006;Reposicion de magnetotermico (unidad) 4 x 50A;273,56;;
;ELE_036_001;Material de electricidad no baremado;;;
Persianas;;;;
;PYT_043_001;Sustitucion de persiana de PVC (hasta 1 m2);83,56;;
;PYT_043_002;Sustitucion de persiana de PVC (m2 adicional);55,15;;
;PYT_043_003;Sustitucion de persiana de aluminio (hasta 1 m2);113,90;;
;PYT_043_004;Sustitucion de persiana de aluminio (m2 adicional);70,22;;
;PYT_055_001;Sustitucion / reparacion estructura de toldo;;;
;PYT_036_001;Material de persiana/toldo no baremado;;;
;PYT_001_001;Precio mano de obra persiana/toldo para trabajos no baremados;25,69;;
;PYT_001_002;Precio mano de obra ayudante de persiana/toldo para trabajos no baremados;18,07;;
Pinturas;;;;
;PIN_001_001;Precio mano de obra pintor para trabajos no baremados;25,69;;
;PIN_001_002;Precio mano de obra ayudante de pintor para trabajos no baremados;17,98;;
;PIN_025_001;Incremento por trabajos de pintura fuera de horario (precio por hora fuera de horario);12,23;;
;PIN_032_001;Pintado gotele simple (hasta 10 m2 servicio minimo). Ver leyenda.;68,75;;
;PIN_032_002;Pintado gotele simple (entre 1 y 10 m2 adicionales). Ver leyenda.;5,21;;
;PIN_032_003;Pintado gotele simple (entre 1 y 20 m2 adicionales). Ver leyenda.;4,80;;
;PIN_032_004;Pintado gotele simple (mas de 20 m2 adicionales). Ver leyenda.;4,71;;
;PIN_032_005;Pintado gotele acabado plastico (hasta 10 m2 servicio minimo). Ver leyenda.;103,06;;
;PIN_032_006;Pintado gotele acabado plastico (entre 1 y 10 m2 adicionales). Ver leyenda.;7,29;;
;PIN_032_007;Pintado gotele acabado plastico (entre 1 y 20 m2 adicionales). Ver leyenda.;6,73;;
;PIN_032_008;Pintado gotele acabado plastico (mas de 20 m2 adicionales). Ver leyenda.;6,58;;
;PIN_035_001;Suplemento por Ral o pintura maquina por servicio;12,53;;
;PIN_036_001;Material de pintura no baremado;;;
;PIN_041_001;Pintado arpillera (hasta 10 m2 servicio minimo). Ver leyenda.;83,60;;
;PIN_041_002;Pintado arpillera (entre 1 y 10 m2 adicionales). Ver leyenda.;6,48;;
;PIN_041_003;Pintado arpillera (entre 1 y 20 m2 adicionales). Ver leyenda.;5,98;;
;PIN_041_004;Pintado arpillera (mas de 20 m2 adicionales). Ver leyenda.;5,85;;
;PIN_041_005;Pintado esmalte (hasta 10 m2 servicio minimo). Ver leyenda.;81,41;;
;PIN_041_006;Pintado esmalte (entre 1 y 10 m2 adicionales). Ver leyenda.;6,34;;
;PIN_041_007;Pintado esmalte (entre 1 y 20 m2 adicionales). Ver leyenda.;5,85;;
;PIN_041_008;Pintado esmalte (mas de 20 m2 adicionales);5,72;;
;PIN_041_009;Pintado petrea (hasta 10 m2 servicio minimo). Ver leyenda.;81,41;;
;PIN_041_010;Pintado petrea (entre 1 y 10 m2 adicionales). Ver leyenda.;6,16;;
;PIN_041_011;Pintado petrea entre 1 y 20 m2 adicionales. Ver leyenda.;5,68;;
;PIN_041_012;Pintado petrea (mas de 20 m2 adicionales). Ver leyenda.;5,57;;
;PIN_041_013;Pintado tixotropica (hasta 10 m2 servicio minimo). Ver leyenda.;87,79;;
;PIN_041_014;Pintado temple liso (hasta 10 m2 servicio minimo). Ver leyenda.;61,37;;
;PIN_041_015;Pintado temple liso (entre 1 y 10 m2 adicionales). Ver leyenda.;3,86;;
;PIN_041_016;Pintado temple liso (entre 1 y 20 m2 adicionales). Ver leyenda.;3,55;;
;PIN_041_017;Pintado temple liso (mas de 20 m2 adicionales). Ver leyenda.;3,48;;
;PIN_041_018;Pintado temple picado (hasta 10 m2 servicio minimo). Ver leyenda.;64,94;;
;PIN_041_019;Pintado temple picado (entre 1 y 10 m2 adicionales). Ver leyenda.;4,39;;
;PIN_041_020;Pintado temple picado (entre 1 y 20 m2 adicionales). Ver leyenda.;4,05;;
;PIN_041_021;Pintado temple picado (mas de 20 m2 adicionales). Ver leyenda.;3,96;;
;PIN_041_022;Pintado picado plastico (hasta 10 m2 servicio minimo). Ver leyenda.;81,41;;
;PIN_041_023;Pintado picado plastico (entre 1 y 10 m2 adicionales). Ver leyenda.;6,16;;
;PIN_041_024;Pintado picado plastico (entre 1 y 20 m2 adicionales). Ver leyenda.;5,68;;
