;FON_027_012;Sustitución tubería de calefacción desagüe o alimentación en cobre, plomo o PVC Hasta 1 m. lineal (servicio mínimo) (hasta 22 mm. en ascendente y 75 mm. en bajante);58,24;;
;FON_027_013;Sustitución tubería de calefacción desagüe o alimentación en cobre plomo o PVC Hasta 2 m. lineal (servicio mínimo) (hasta 22 mm. en ascendente y 75 mm. en bajante);71,13;;
;FON_027_014;Sustitución tubería de calefacción desagüe o alimentación en cobre, plomo o PVC Hasta 3 m. lineal (servicio mínimo) (hasta 22 mm. en ascendente y 75 mm. en bajante);84,03;;
;FON_027_015;Sustitución tubería de calefacción desagüe o alimentación en cobre, plomo o PVC Hasta Metro lineal adicional (hasta 22 mm. en ascendente y 75 mm. en bajante);18,09;;
;FON_027_016;Sustitución de tubería Polietileno o similar Hasta 40 mm., 1m. lineal más piezas de unión;91,43;;
;FON_027_017;Sustitución de tubería Polietileno o similar Hasta 40 mm., 2 m. lineales más piezas de unión;109,25;;
;FON_027_018;Sustitución de tubería Polietileno o similar Hasta 40 mm., 3 m. lineales más piezas de unión;126,50;;
;FON_027_019;Sustitución de tubería Polietileno o similar Metro adicional a partir de 3 m. lineales hasta 40 mm.;28,75;;
;FON_027_020;Sustitución de tubería Multicapa Hasta 1m. lineal más piezas de unión y accesorios;116,15;;
;FON_027_021;Sustitución de tubería Multicapa Hasta 2m. lineal más piezas de unión y accesorios;125,35;;
;FON_027_022;Sustitución de tubería Multicapa Hasta 3m. lineal más piezas de unión y accesorios;142,60;;
;FON_027_023;Sustitución de tubería Multicapa Metro adicional a partir de 3 m. lineales más piezas de unión y accesorios;46,00;;
;FON_027_024;Metro lineal de canalón de PVC (sin andamio);41,40;;
;FON_027_025;Metro lineal de canalón de zinc/chapa (sin andamio);49,68;;
;FON_028_001;Desatasco manual con producto desatascador;51,91;;
;FON_028_002;Desatasco manual por medios mecanizados  y de pequeña presion (karcher o similar), o desatascadoras electricas giratorias;40,25;;
;FON_028_003;Desatasco con camión bomba;;;
;FON_035_001;Gebo Hembra/Macho 1;13,03;;
;FON_035_002;Gebo Hembra/Macho 1 1/2;22,48;;
;FON_035_003;Gebo Hembra/Macho 1 1/4;18,46;;
;FON_035_004;Gebo Hembra/Macho 2;33,01;;
;FON_035_005;Gebo Hembra/Macho 3/4;11,64;;
;FON_035_006;Gebo Hembra/Macho 1/2;10,38;;
;FON_035_007;Gebo Hembra/Macho 3/8;10,38;;
;FON_035_008;Gebo Tapa-Poros 2;17,83;;
;FON_035_009;Gebo Tapa-Poros 1 1/2;13,51;;
;FON_035_010;Gebo Tapa-Poros 1 1/4;11,39;;
;FON_035_011;Gebo Tapa-Poros 1;9,20;;
;FON_035_012;Gebo Tapa-Poros 3/4;6,61;;
;FON_035_013;Gebo Tapa-Poros 1/2;6,10;;
;FON_035_014;Gebo Tapa-Poros 3/8;9,78;;
;FON_036_001;Material de fontanería no baremado;;;
;FON_040_001;Desmontaje de radiador;17,89;;
;FON_040_002;Montaje de radiador;26,85;;
;FON_040_003;Sustitución de injerto de bajante general del edificio (se incluye primer metro de tubería);186,01;;
;FON_040_004;Sustitución de injerto de bajante general del edificio (se incluyen dos metros de tubería);206,64;;
;FON_040_005;Sustitución de injerto de bajante general del edificio (se incluyen tres metros de tubería);222,17;;
;FON_040_006;Sustitución válvula y/o rebosadero de bañera (con sustitución de tuberías hasta un metro);98,28;;
;FON_040_007;Sustitución de válvula de bañera sin rebosadero (con sustitución de tuberías hasta un metro);80,34;;
;FON_040_008;Reparación de válvula de bañera;40,65;;
;FON_040_009;Sustitución bote sifónico (incluido empalmes y soldaduras hasta 5 salidas);129,31;;
;FON_040_010;Reparación de bote sifónico;58,06;;
;FON_040_011;Sustitución / reparación de sifón;41,32;;
;FON_040_012;Sustitución juego de latiguillos;34,29;;
;FON_040_013;Cambio llave y/o detentor de radiador;42,88;;
;FON_040_014;Sustitucion de válvula de bide, lavabo, fregadero;33,35;;
;FON_044_001;Localización en techo escayola o registrable;35,64;;
;FON_044_002;Localización en paramento vertical;38,17;;
;FON_044_003;Localización en paramento horizontal de gres o similar;40,16;;
;FON_044_004;Localización en solera de hormigón en patios y garajes y solera pre- parquet;46,95;;
;FON_050_001;Lavabo (unidad);;;
;FON_050_002;Pedestal / Semipedestal (unidad);;;
;FON_050_003;Inodoro completo (unidad);;;
;FON_050_004;Taza (unidad);;;
;FON_050_005;Cisterna / Tanque (unidad);;;
;FON_050_006;Asiento/tapa (unidad);;;
;FON_050_007;Bañera (unidad);;;
;FON_050_008;Plato de ducha (unidad);;;
;FON_050_009;Bidé (unidad);;;
;FON_050_010;Desmontaje de primer sanitario (lavabo, bidé, inodoro) Eliminado literal plato de ducha;36,42;;
;FON_050_011;Desmontaje de sanitario adicional (lavabo, bidé, inodoro) Eliminado literal plato de ducha;23,79;;
;FON_050_012;Desmontaje de sanitarios (bañera);67,97;;
;FON_050_013;Montaje de primer sanitario (lavabo, bidé, inodoro).  Eliminado literal plato de ducha;46,42;;
;FON_050_014;Montaje de sanitario adicional (lavabo, bidé, inodoro).  Eliminado literal plato de ducha;23,79;;
;FON_050_015;Montaje de sanitarios (bañera);246,48;;
;FON_050_016;Desmontaje de sanitarios (plato de ducha);28,75;;
;FON_050_017;Montaje de sanitarios (plato de ducha);34,50;;
;DIV_006_001;Visita sin realización de trabajos (incomparecencia asegurado / perjud, etc.);25,88;;
;PA;Partida Alzada;;;
;PRESU;Trabajos según presupuesto;;;
;FON_038_010;Montaje de mueble de baño incluyendo encimera;157,59;;
Carpintería;;;;
;CAR_001_001;Precio mano de obra carpintero para trabajos no baremados;31,29;;
;CAR_001_002;Precio mano de obra ayudante de carpintero para trabajos no baremados;21,92;;
;CAR_001_003;Instalación de campana extractora;38,81;;
;CAR_001_004;Instalación de  bombín/cilindro sin material  (servicio mínimo);40,54;;
