;60.50;Sellado de bañera o plato de ducha con silicona o cemento blanco UD - F580;48,29;;
;60.50.2;Sellado de bañera o plato de ducha con silicona o cemento blanco UD -  F580.1 (acompañado de más reparaciones);35,18;;
;60.51;Reparación del mecanismo de la cisterna del inodoro si es necesario (mano de obra y material) UD - F590;43,55;;
;60.52;Sustitución de mecanismo completo de cisterna (mano de obra y material) 1º mecanismo UD - F600;52,77;;
;60.53;Reparación de grifo, llave de paso (incluye material) UD - F610;35,06;;
;60.54;Sustitución de grifo (no incluye material) UD - F620;11,38;;
;60.55;Desmontaje y montaje de grifería (acompañado de otra reparación) UD - F630;11,38;;
;60.56.1;Sustitución de llave de paso. 1ª llave (no incluye material) 1º Llave - F640;36,60;;
;60.56.2;Sustitución de llave de paso. 1ª llave (no incluye material) Llave adicional - F650;15,73;;
;60.58;Desatranco manual con líquido desatascador (incluido mateial y mano de obra) UD - F690;42,73;;
;60.59.1;Desatranco con máquina (incluido material y mano de obra) 1 hora- F700;65,33;;
;60.59.2;Desatranco con máquina (incluido material y mano de obra) hora adicional  - F710;40,98;;
;60.60;Sustitución o desmontaje y/o montaje de mámpara. UD - F720;86,99;;
;60.61;Ajuste de elementos sanitarios. (mano de obra y material) UD - F730;42,59;;
;60.62;Sustitución de gomas de tomas y desagües de electrodomésticos. (mano de obra y material) UD - F740;27,65;;
;60.63.1;Desatasco CAMIÓN BOMBA 1h+ desplazamiento - F741;230,54;;
;60.63.2;Desatasco CAMIÓN BOMBA hora adicional - F742;73,00;;
;60.64;Tarifa por hora de un OFICIAL Hora - FPHO;24,57;;
;60.65;Tarifa por hora de un AYUDANTE Hora - FPHA;21,86;;
;60.66;Material no recogido en baremo UD- F888;;;
;60.67;Trabajos no recogidos en baremo UD- F999;;;
;60.68.1;Sustitución de desagües, aparatos (sanitarios) UD Hasta 1 ML tuberia;76,38;;
;60.68.2;Sustitución de desagües, aparatos (sanitarios) UD Hasta 2 ML tuberia;80,40;;
;60.68.3;Sustitución de desagües, aparatos (sanitarios) ML - Adicional;20,09;;
;60.69.1;Sustitución de tubería de polietileno reticulado/multicapa, polibutileno, polipropileno o similares UD Hasta 1ML;110,55;;
;60.69.2;Sustitución de tubería de polietileno reticulado/multicapa, polibutileno, polipropileno o similares UD - Adicional;50,47;;
;60.70.1;Sustitución de tubería ascendente superior hasta 1 m - F753;97,69;;
;60.70.2;Sustitución de tubería ascendente superior \"m adicional - F754;28,95;;
;60.71;Sustitución de Mangueta salida trasera o excentrica (incluye material) UD - F755;48,08;;
;60.72.1;Susutitución de tramo de tubería (ACOMETIDA) hasta 1m - F743;78,15;;
;60.72.2;Susutitución de tramo de tubería (ACOMETIDA) hasta 3m - F744;150,75;;
;60.72.3;Susutitución de tramo de tubería (ACOMETIDA) m adicional - F745;50,40;;
;60.73;Desmontaje y montaje de mueble de baño (con tomas) UD - F746;87,93;;
;60.74;Solo sustitución de tapa de cisterna o asiento de sanitario UD - F747;37,28;;
;60.76;Inspección / localización de averia con camara de TV UD;90,22;;
;14.01.01;Kilometraje (sólo ida) 31 Km a 45 Km;21,72;;
;14.01.02;Kilometraje (sólo ida) 46 Km a 60 Km;29,75;;
;14.01.03;Kilometraje (sólo ida) Por Encima 61 Km;0,60;;
;76.03;Facturación única por siniestro y gremio UD-FU;36,74;;
;76.04;Visita sin finalización de trabajos UD Causa ajena Reparador - VINF;25,13;;
;76.09;Visita fallida  UD;24,09;;
Carpintería;;;;
;70.01;Apertura de puerta. UD - C100;65,33;;
;70.02;Intervención mínima de profesional con equipo se soldadura autógena o eléctrica. UD - C102;58,86;;
;70.03.1;Reposición de jambas en ambas caras de puertas de paso 1ª unidad - C112;150,75;;
;70.03.2;Reposición de jambas en ambas caras de puertas de paso Ud Adicional - C106;137,23;;
;70.04.1;Reposición de cerco en puerta de paso. 1ª unidad - C103;218,06;;
;70.04.2;Reposición de cerco en puerta de paso. Ud Adicional - C104;177,34;;
;70.05.1;Reposición de cerco de puerta y jambas 1ª unidad - C113;263,11;;
;70.05.2;Reposición de cerco de puerta y jambas Ud Adicional - C115;187,91;;
;70.06.1;Sustitición de puerta de paso ciega 1ª unidad - C116;273,84;;
;70.06.2;Sustitición de puerta de paso ciega Ud Adicional - C117;239,48;;
;70.06.3;Sustitición de puerta de paso ciega 1 Ud;386,92;;
;70.06.4;Sustitición de puerta de paso ciega UD Adicional - Sustitución de hoja de puerta de paso maciza ciega unidad adicional o acompañada de otras reparaciones;342,16;;
;70.07.1;Sustitucion de puerta de paso ciega, cerco y jambas 1ª unidad - C118;473,59;;
;70.07.2;Sustitucion de puerta de paso ciega, cerco y jambas Ud Adicional - C119;394,70;;
;70.07.3;Sustitucion de puerta de paso ciega, cerco y jambas 1 Ud. Sustitución de puerta de paso ciega, cerco y jambas 1º unidad (incluye albañilería necesaria);554,69;;
;70.07.4;Sustitucion de puerta de paso ciega, cerco y jambas Ud adicional Sustitución de puerta de paso ciega, cerco y jambas unidad adocional o acompañadp de otra reparacion (incluye albañilería);517,54;;
;70.08.1;Sustitucion de puerta de paso vidriera, cerco y jambas 1ª unidad - C120;433,95;;
;70.08.2;Sustitucion de puerta de paso vidriera, cerco y jambas Ud Adicional - C121;415,56;;
;70.09;Sustitición de puerta de entrada maciza; i/ cerraduras UD - C122;741,53;;
;70.10;Sustitución de puerta de entrada blindada UD - C123;968,35;;
;70.11;Sustitución de puerta de entrada acorazada UD - C124;1287,01;;
;70.12.1;Lacado/barnizado UD - Lacar puerta de madera Completa (hoja, cercos y tapajuntas);172,09;;
;70.12.2;Lacado/barnizado UD - Lacado/Barnizado juego de tapajuntas, batideros, etc;70,47;;
;70.13.1;Sustitición de puerta de paso cristales 1ª unidad - C126;256,15;;
;70.13.2;Sustitición de puerta de paso cristales Ud Adicional - C127;240,78;;
;70.14.1;Reparación de puerta de paso que roza en el suelo (incluye cepillado, lijado y barnizado, si es necesario) 1ª unidad - C128;65,32;;
;70.14.2;Reparación de puerta de paso que roza en el suelo (incluye cepillado, lijado y barnizado, si es necesario) Ud Adicional - C129;58,96;;
;70.15.1;Sustitución de puerta completa de trastero 1ª unidad - C159;308,88;;
;70.15.2;Sustitución de puerta completa de trastero Ud Adicional - C160;288,29;;
;70.16.1;Sustitución de puerta completa cortafuegos RF 60 1ª unidad - C161;370,78;;
;70.16.2;Sustitución de puerta completa cortafuegos RF 60 Ud Adicional - C162;339,04;;
;70.17.1;Sustitución de puerta completa cortafuegos RF 90 1ª unidad - C163;411,58;;
;70.17.2;Sustitución de puerta completa cortafuegos RF 90 Ud Adicional - C164;388,63;;
;70.18;Imprimación, lacado/esmaltado de puerta de trastero Unidad - C165;90,06;;
;70.19;Incremento por numeración de puerta (esmalte o vinilo) Unidad - C166;9,02;;
;70.20.1;Desmontaje y montaje de falso techo de aluminio Hasta 3M2 - C167;61,48;;
;70.20.2;Desmontaje y montaje de falso techo de aluminio M2 Adicional - C168;15,89;;
;70.21.1;Instalación de falso techo de aluminio blanco/mate Hasta 3M2 - C169;153,69;;
